"date","scale"
1985-08-01,8.00074070471304
1985-09-01,8.70961537727943
1985-10-01,11.5307999038696
1985-11-01,11.9515384527353
1985-12-01,10.6076922966884
1986-01-01,12.3124999403954
1986-02-01,10.8356000518799
1986-03-01,9.2888461626493
1986-04-01,9.05230753238385
1986-05-01,8.26333333827831
1986-06-01,7.63074066020824
1986-07-01,6.42888888606319
1986-08-01,7.26370369946515
1986-09-01,7.56481473534196
1986-10-01,8.8014814765365
1986-11-01,10.9546153361981
1986-12-01,11.6024999419848
1987-01-01,12.5515999984741
1987-02-01,10.7264000511169
1987-03-01,9.511111135836
1987-04-01,10.3237037305479
1987-05-01,8.19925929881908
1987-06-01,8.66148146876582
1987-07-01,6.73444445927938
1987-08-01,6.88439998626709
1987-09-01,9.82307696342468
1987-10-01,10.6092307567596
1987-11-01,11.4454166094462
1987-12-01,13.5911999893188
1988-01-01,9.78374993801117
1988-02-01,12.1579999923706
1988-03-01,10.4823075808012
1988-04-01,10.2944444550408
1988-05-01,8.15888899343985
1988-06-01,7.59370378211693
1988-07-01,5.77592591886167
1988-08-01,8.56185190765946
1988-09-01,9.64160007476807
1988-10-01,10.3903703689575
1988-11-01,12.9320832888285
1988-12-01,13.5373075925387
1989-01-01,12.715185130084
1989-02-01,11.4003846828754
1989-03-01,9.38074080149333
1989-04-01,8.64999997174298
1989-05-01,7.79444452568337
1989-06-01,7.67148151221099
1989-07-01,6.80814817216661
1989-08-01,7.66280003547668
1989-09-01,9.52576916034405
1989-10-01,11.2862963146634
1989-11-01,11.7018517918057
1989-12-01,11.1375000675519
1990-01-01,11.4707691302666
1990-02-01,11.0581481898272
1990-03-01,11.0440000534058
1990-04-01,9.01592586658619
1990-05-01,8.63851858068396
1990-06-01,6.59851847754584
1990-07-01,7.24799999237061
1990-08-01,7.9903846520644
1990-09-01,9.60692302997295
1990-10-01,10.5003999137878
1990-11-01,11.3123078162854
1990-12-01,11.5595999526978
1991-01-01,11.6824999650319
1991-02-01,10.5595999622345
1991-03-01,11.3884616081531
1991-04-01,8.96555555308307
1991-05-01,8.62629620234171
1991-06-01,7.18615383368272
1991-07-01,6.31185181935628
1991-08-01,8.02920000076294
1991-09-01,9.71239999771118
1991-10-01,9.99444449389422
1991-11-01,11.237200050354
1991-12-01,11.4738461054288
1992-01-01,10.7929166555405
1992-02-01,9.21399995803833
1992-03-01,10.7488888634576
1992-04-01,7.61038461098304
1992-05-01,7.57777780956692
1992-06-01,7.39333332026446
1992-07-01,7.69384613403907
1992-08-01,8.68680003166199
1992-09-01,9.64159996032715
1992-10-01,11.1296154168936
1992-11-01,13.1736000823975
1992-12-01,12.246249973774
1993-01-01,12.065000017484
1993-02-01,10.8196295543953
1993-03-01,9.98692296101497
1993-04-01,8.49333322489703
1993-05-01,7.62888889842563
1993-06-01,7.05416669448217
1993-07-01,8.47576918968788
1993-08-01,8.56874998410543
1993-09-01,9.15359994888306
1993-10-01,10.3731999778748
1993-11-01,12.0136000442505
1993-12-01,11.5925000309944
1994-01-01,10.000434751096
1994-02-01,11.6261537625239
1994-03-01,11.9545833667119
1994-04-01,9.27807690547063
1994-05-01,9.07230764168959
1994-06-01,7.36888889030174
1994-07-01,6.93185186386108
1994-08-01,7.03749998410543
1994-09-01,10.3879165649414
1994-10-01,11.6943477547687
1994-11-01,14.1321739943131
1994-12-01,13.5508695892666
1995-01-01,10.827500085036
1995-02-01,10.4774999221166
1995-03-01,11.1392307648292
1995-04-01,9.81040000915527
1995-05-01,7.92148145039876
1995-06-01,7.91400001525879
1995-07-01,7.54173904916515
1995-08-01,7.87230763068566
1995-09-01,9.84458329280218
1995-10-01,11.3995999908447
1995-11-01,9.50200002670288
1995-12-01,11.9570833444595
1996-01-01,10.2523999404907
1996-02-01,12.0480000114441
1996-03-01,8.35839992523193
1996-04-01,9.452799949646
1996-05-01,7.81074073579576
1996-06-01,8.25222220244231
1996-07-01,7.00888884509051
1996-08-01,8.63269239205581
1996-09-01,10.2428000068665
1996-10-01,11.2858332792918
1996-11-01,11.3512500127157
1996-12-01,13.2847999572754
1997-01-01,11.6458332538605
1997-02-01,10.046399974823
1997-03-01,11.3799999554952
1997-04-01,9.89653855103713
1997-05-01,7.92037041982015
1997-06-01,6.61319999694824
1997-07-01,6.57666668185481
1997-08-01,8.31499997469095
1997-09-01,10.649999961853
1997-10-01,9.97499999633202
1997-11-01,10.6988888140078
1997-12-01,11.5759998893738
1998-01-01,9.55360006332397
1998-02-01,9.80559997558594
1998-03-01,10.970833281676
1998-04-01,11.0069229327715
1998-05-01,10.0781481884144
1998-06-01,8.07076932833745
1998-07-01,7.46249997615814
1998-08-01,9.73080005645752
1998-09-01,10.5556000328064
1998-10-01,10.4825000961622
1998-11-01,12.1343478327212
1998-12-01,13.1037500301997
1999-01-01,13.9340000534058
1999-02-01,11.0511537881998
1999-03-01,11.7750000357628
1999-04-01,10.8188000297546
1999-05-01,8.87999996772179
1999-06-01,7.66923075455886
1999-07-01,8.40538464142726
1999-08-01,8.24555552447284
1999-09-01,9.30192312827477
1999-10-01,10.6170371020282
1999-11-01,13.9726922695453
1999-12-01,13.1223999786377
2000-01-01,11.8883999633789
2000-02-01,11.4311538659609
2000-03-01,11.571851765668
2000-04-01,9.83481476042006
2000-05-01,7.24999998233936
2000-06-01,8.4118518476133
2000-07-01,7.39814811282688
2000-08-01,8.65777783923679
2000-09-01,9.69074072661223
2000-10-01,11.6303703873246
2000-11-01,11.6124000740051
2000-12-01,11.8040000534058
2001-01-01,13.6415385833153
2001-02-01,12.1642307684972
2001-03-01,12.0616000747681
2001-04-01,10.6599999886972
2001-05-01,8.22555559652823
2001-06-01,6.8862963075991
2001-07-01,7.43592590755886
2001-08-01,7.5192592938741
2001-09-01,9.84925931471365
2001-10-01,11.8244443999396
2001-11-01,12.5511111506709
2001-12-01,12.6858333349228
2002-01-01,12.7079998779297
2002-02-01,11.9323999786377
2002-03-01,10.532799987793
2002-04-01,9.69919992446899
2002-05-01,7.54222219961661
2002-06-01,7.8274073600769
2002-07-01,7.12481481057626
2002-08-01,7.45481482258549
2002-09-01,10.1003703894439
2002-10-01,11.1292592684428
2002-11-01,11.2942307545589
2002-12-01,9.59458331267039
2003-01-01,11.5153846007127
2003-02-01,9.62360006332398
2003-03-01,11.161851812292
2003-04-01,10.5914815443533
2003-05-01,8.92153844466576
2003-06-01,8.06185190765946
2003-07-01,7.67518523887352
2003-08-01,8.24296297850432
2003-09-01,8.07740739539818
2003-10-01,11.2377777452822
2003-11-01,11.8529629883943
2003-12-01,12.9923999786377
2004-01-01,11.6211538314819
2004-02-01,11.546399936676
2004-03-01,11.7835999679565
2004-04-01,10.2366667323642
2004-05-01,8.10444445080227
2004-06-01,7.49740740104958
2004-07-01,6.8477777728328
2004-08-01,7.7307407061259
2004-09-01,9.09814818700155
2004-10-01,11.4288889213845
2004-11-01,12.499230824984
2004-12-01,12.7566667000453
2005-01-01,10.2340000724792
2005-02-01,11.6552000045776
2005-03-01,10.6607999801636
2005-04-01,9.46703700666074
2005-05-01,8.96740736784758
2005-06-01,7.83481479574133
2005-07-01,7.04333333615904
2005-08-01,7.95074079654835
2005-09-01,11.2418518596225
2005-10-01,11.3722222292865
2005-11-01,12.1630769509536
2005-12-01,10.3774999578794
2006-01-01,10.0656000900269
2006-02-01,11.2458333174388
2006-03-01,10.2903999519348
2006-04-01,11.9318517578973
2006-05-01,8.30629633091114
2006-06-01,6.94111110545971
2006-07-01,8.15444450025205
2006-08-01,7.98111113795528
2006-09-01,8.83888887476038
2006-10-01,11.2433333220305
2006-11-01,10.5592592910484
2006-12-01,11.9347999572754
2007-01-01,11.646399936676
2007-02-01,10.8316000556946
2007-03-01,11.6980000495911
2007-04-01,9.08629632879187
2007-05-01,8.21222220526801
2007-06-01,7.43814811883149
2007-07-01,6.27222223635073
2007-08-01,7.29666666631345
2007-09-01,10.1630769142738
2007-10-01,10.6629629664951
2007-11-01,12.1440741927535
2007-12-01,11.8920000267029
2008-01-01,11.5948148833381
2008-02-01,11.1266666694924
2008-03-01,10.7326924250676
2008-04-01,10.2255555435463
2008-05-01,8.61592592133416
2008-06-01,6.21925924442433
2008-07-01,6.8199999332428
2008-08-01,6.68777776647497
2008-09-01,7.47370373761212
2008-10-01,8.85370371076796
2008-11-01,10.2866666581896
2008-12-01,10.7819230556488
2009-01-01,10.2261538138756
2009-02-01,10.2591304986373
2009-03-01,11.0052000427246
2009-04-01,9.68346150104816
2009-05-01,6.39814811282688
2009-06-01,6.56925923736007
2009-07-01,7.06629630371376
2009-08-01,7.91444446422436
2009-09-01,8.30962960808365
2009-10-01,8.30592588142112
2009-11-01,12.6199999915229
2009-12-01,11.2548000144958
2010-01-01,10.817200012207
2010-02-01,10.0515384123876
2010-03-01,10.4407692505763
2010-04-01,10.2580768511846
2010-05-01,7.91555551246361
2010-06-01,7.92555545877527
2010-07-01,7.73481482929654
2010-08-01,7.98074073261685
2010-09-01,8.5774073600769
2010-10-01,9.86851849379363
2010-11-01,11.4411111054597
2010-12-01,12.6467999839783
2011-01-01,11.2870833277702
2011-02-01,11.5235999679565
2011-03-01,9.70166663328807
2011-04-01,10.7503703611868
2011-05-01,8.84444439852679
2011-06-01,7.10115381387564
2011-07-01,7.64481483123921
2011-08-01,7.82259263815703
2011-09-01,10.0122222193965
2011-10-01,10.0907406630339
2011-11-01,12.0959259315773
2011-12-01,11.827200012207
2012-01-01,10.8024000358582
2012-02-01,11.3461539378533
2012-03-01,10.7616000556946
2012-04-01,9.06439997673035
2012-05-01,8.18074073614897
2012-06-01,7.07740747487103
2012-07-01,6.61444447217164
2012-08-01,7.39777781345226
2012-09-01,9.56444440064607
2012-10-01,10.4125924816838
2012-11-01,12.1484615069169
2012-12-01,11.0343998908997
2013-01-01,10.8013044025587
2013-02-01,10.5263999938965
2013-03-01,9.2275999546051
2013-04-01,9.85800003051758
2013-05-01,7.6922222243415
2013-06-01,6.63703702997278
2013-07-01,6.59296294494911
2013-08-01,7.16807688199557
2013-09-01,10.2011111753958
2013-10-01,10.6822221897267
2013-11-01,10.6638461076296
2013-12-01,9.75826087205306
2014-01-01,12.28640001297
2014-02-01,10.513600025177
2014-03-01,9.24119997024536
2014-04-01,7.98875008026759
2014-05-01,6.88703702997278
2014-06-01,6.78740739822388
2014-07-01,6.5607407534564
2014-08-01,6.98925926067211
2014-09-01,8.44814814461602
2014-10-01,10.4585185227571
2014-11-01,10.901111125946
2014-12-01,10.7164000701904
2015-01-01,11.2652000808716
2015-02-01,10.3443999671936
2015-03-01,10.2653846007127
2015-04-01,9.40814817393268
2015-05-01,7.58925923594722
2015-06-01,6.46925922676369
2015-07-01,6.79074073720861
2015-08-01,7.69615386082576
2015-09-01,7.97346142622141
2015-10-01,8.67259256928055
2015-11-01,12.1199999650319
2015-12-01,11.9134781256966
2016-01-01,11.016399936676
2016-02-01,9.7571999835968
2016-03-01,9.26423074648931
2016-04-01,9.80153855910668
2016-05-01,7.95814809092769
2016-06-01,6.7557692527771
2016-07-01,7.09629627510353
2016-08-01,7.041111169038
2016-09-01,9.1459258750633
2016-10-01,9.87576917501596
2016-11-01,10.5948148126955
2016-12-01,12.0713636441664
2017-01-01,10.8780768834628
2017-02-01,9.31038464032687
2017-03-01,9.2837499777476
2017-04-01,8.88962962009289
2017-05-01,8.23703696992662
2017-06-01,6.49999996467873
2017-07-01,6.72592587824221
2017-08-01,8.09222228438766
2017-09-01,9.00407412317064
2017-10-01,10.3874074971234
2017-11-01,11.2440741856893
2017-12-01,11.0047999572754
2018-01-01,12.9341666698456
2018-02-01,11.8191999816895
2018-03-01,9.46360000610352
2018-04-01,9.16481480775056
2018-05-01,8.16148143344455
2018-06-01,7.8762962464933
2018-07-01,7.61111108462016
2018-08-01,8.51444443066915
2018-09-01,7.89999996291267
2018-10-01,9.86222215935036
2018-11-01,10.2257691530081
2018-12-01,11.4679166475932
2019-01-01,10.6659259972749
2019-02-01,11.1765383940477
2019-03-01,10.3730769891005
2019-04-01,9.5944444515087
2019-05-01,7.89814818346942
2019-06-01,6.73925923418116
2019-07-01,6.46037037284286
2019-08-01,6.92666662180865
2019-09-01,9.36925926914921
2019-10-01,10.0796295978405
2019-11-01,10.2948148338883
2019-12-01,12.4499999682109
2020-01-01,10.9376922203944
2020-02-01,9.86692307545588
2020-03-01,10.049230667261
2020-04-01,8.18461539195134
2020-05-01,8.09999997527511
2020-06-01,7.31740747557746
2020-07-01,6.71074072519938
2020-08-01,7.88999997244941
2020-09-01,9.29407412917526
2020-10-01,9.55703707094546
2020-11-01,12.1363999938965
2020-12-01,11.4526923252986
2021-01-01,11.9791666666667
2021-02-01,10.9500000190735
2021-03-01,10.2346154176272
