"date","sst"
2019-12-16 12:00:00,4.86170290579568
2020-01-16 12:00:00,3.64190014558501
2020-02-15 00:00:00,3.0509471398046
2020-03-16 12:00:00,3.31478469568803
2020-04-15 12:00:00,3.86123425998715
2020-05-16 12:00:00,4.46243443181335
2020-06-15 12:00:00,5.86512155353546
2020-07-16 12:00:00,7.42535557377602
2020-09-15 12:00:00,9.0782659243388
2020-10-16 12:00:00,7.72845811889536
2020-11-15 12:00:00,6.03168224870096
2020-12-16 12:00:00,4.51052329156047
2021-01-16 12:00:00,3.33180316746714
2021-02-14 12:00:00,3.04221215125205
2021-03-16 12:00:00,2.9128518189232
2021-04-15 12:00:00,3.48459599748747
