"date","sst"
2012-03-16 12:00:00,0.428084108606613
2012-04-16 00:00:00,1.22321291414054
2012-05-16 12:00:00,2.92563056311832
2012-06-16 00:00:00,4.60198015307966
2012-07-16 12:00:00,7.40140082550501
2012-08-16 12:00:00,8.95652724443664
2012-09-16 00:00:00,8.31290398062871
2012-10-16 12:00:00,7.10871935557415
2012-11-16 00:00:00,4.72476524753028
2012-12-16 12:00:00,3.46055760948579
2013-01-16 12:00:00,2.74924200504877
2013-02-15 00:00:00,2.26926291350505
2013-03-16 12:00:00,1.62665632600891
2013-04-16 00:00:00,3.43816693462652
2013-05-16 12:00:00,4.24747208006726
2013-06-16 00:00:00,7.41180571174848
2013-08-16 12:00:00,11.5806079421038
2013-09-16 00:00:00,11.1900344667544
2013-10-16 12:00:00,0.801144906835781
2013-11-16 00:00:00,6.94459180165241
2013-12-16 12:00:00,6.24813935395101
2014-01-16 12:00:00,4.97178615026564
2014-02-15 00:00:00,5.1773199371817
2014-03-16 12:00:00,4.22166532650677
2014-04-16 00:00:00,4.64726196998379
2014-05-16 12:00:00,6.78376798199872
2014-07-16 12:00:00,12.3757783233624
2014-08-16 12:00:00,13.7773373240678
2014-09-16 00:00:00,13.0917868934619
2014-10-16 12:00:00,10.1659812967924
2014-11-16 00:00:00,0.751981595257675
2014-12-16 12:00:00,6.1136111728388
2015-01-16 12:00:00,5.55411020941079
2015-02-15 00:00:00,5.29273086260845
2015-03-16 12:00:00,5.09968703421009
2015-04-16 00:00:00,5.31475683435144
2015-05-16 12:00:00,6.15473049509992
2015-06-16 00:00:00,8.23123989580365
2015-07-16 12:00:00,10.3181795870185
2015-08-16 12:00:00,11.7997660031664
2015-09-16 00:00:00,11.7001334636132
2015-10-16 12:00:00,9.18866104390384
2015-11-16 00:00:00,6.05118783051369
2015-12-16 12:00:00,4.86744259929205
2016-01-16 12:00:00,4.14964556812675
2016-02-15 12:00:00,3.80105097401199
2016-03-16 12:00:00,4.08314045283318
2016-04-16 00:00:00,4.39342275061783
2016-05-16 12:00:00,5.77259726462132
2016-06-16 00:00:00,8.74671639775584
2016-07-16 12:00:00,11.4897486299628
2016-08-16 12:00:00,13.2977265537846
2016-09-16 00:00:00,12.7934133172677
2016-10-16 12:00:00,10.3049670090608
2016-11-16 00:00:00,7.7329635519552
2016-12-16 12:00:00,6.14348770656857
2017-01-16 12:00:00,5.37143393365128
2017-02-15 00:00:00,4.4390550098713
2017-03-16 12:00:00,4.35853852634143
2017-04-16 00:00:00,4.81720299477538
2017-05-16 12:00:00,5.71776116225219
2017-06-16 00:00:00,7.79775078899071
2017-07-16 12:00:00,11.0838297236432
2017-08-16 12:00:00,12.4867504518086
2017-09-16 00:00:00,10.527961747083
2017-10-16 12:00:00,8.38664686612043
2017-11-16 00:00:00,6.86604133285052
2017-12-16 12:00:00,5.36715104749417
2018-01-16 12:00:00,4.81118370187226
2018-02-15 00:00:00,4.15280324768681
2018-03-16 12:00:00,4.48049726907109
2018-04-16 00:00:00,5.08433497814663
2018-05-16 12:00:00,6.27480658511957
2018-06-16 00:00:00,8.00699092417001
2018-07-16 12:00:00,10.2601429128138
2018-08-16 12:00:00,11.5355086167088
2018-09-16 00:00:00,11.7487729331649
2018-10-16 12:00:00,9.99600444927019
2018-11-16 00:00:00,9.2977884398078
2018-12-16 12:00:00,NA
2019-01-16 12:00:00,NA
2019-02-15 00:00:00,NA
2019-03-16 12:00:00,NA
2019-04-16 00:00:00,NA
2019-05-16 12:00:00,NA
2019-06-16 00:00:00,NA
2019-07-16 12:00:00,NA
2019-08-16 12:00:00,NA
2019-09-16 00:00:00,NA
2019-10-16 12:00:00,NA
2019-11-16 00:00:00,NA
2019-12-16 12:00:00,NA
2020-01-16 12:00:00,NA
2020-02-15 12:00:00,NA
2020-03-16 12:00:00,NA
